,1,0.5,0.2
3691,4-5,4.5-4.9,4.4-4.5
3692,4-5,4.0-4.4,4.0-4.1
3693,4-5,4.0-4.4,4.4-4.5
3694,3-4,3.5-3.9,3.6-3.7
3695,3-4,3.5-3.9,3.4-3.5
3696,4-5,4.5-4.9,4.4-4.5
3697,4-5,4.5-4.9,4.4-4.5
3698,4-5,4.0-4.4,4.4-4.5
3699,4-5,4.5-4.9,4.4-4.5
3700,4-5,4.5-4.9,4.4-4.5
3701,4-5,4.0-4.4,4.0-4.1
3702,4-5,4.5-4.9,4.4-4.5
3703,4-5,4.5-4.9,4.4-4.5
3704,4-5,4.0-4.4,4.0-4.1
3705,4-5,4.0-4.4,4.2-4.3
3706,4-5,4.5-4.9,4.4-4.5
3707,4-5,4.0-4.4,4.4-4.5
3708,4-5,4.5-4.9,4.6-4.7
3709,3-4,3.5-3.9,3.8-3.9
3710,4-5,4.5-4.9,4.8-4.9
3711,4-5,4.5-4.9,4.4-4.5
3712,3-4,3.0-3.4,3.2-3.3
3713,3-4,3.5-3.9,3.4-3.5
3714,4-5,4.0-4.4,4.2-4.3
3715,3-4,3.5-3.9,3.6-3.7
3716,4-5,4.0-4.4,4.0-4.1
3717,4-5,4.0-4.4,4.4-4.5
3718,4-5,4.5-4.9,4.4-4.5
3719,4-5,4.5-4.9,4.8-4.9
3720,3-4,3.5-3.9,3.4-3.5
3721,4-5,4.0-4.4,4.4-4.5
3722,4-5,4.5-4.9,4.4-4.5
3723,4-5,4.0-4.4,4.2-4.3
3724,4-5,4.0-4.4,4.2-4.3
3725,4-5,4.0-4.4,4.2-4.3
3726,4-5,4.0-4.4,4.0-4.1
3727,3-4,3.5-3.9,3.6-3.7
3728,3-4,3.5-3.9,3.6-3.7
3729,4-5,4.0-4.4,4.0-4.1
3730,3-4,3.5-3.9,3.6-3.7
3731,4-5,4.0-4.4,4.0-4.1
3732,2-3,2.5-2.9,2.4-2.5
3733,4-5,4.5-4.9,4.4-4.5
3734,4-5,4.5-4.9,4.8-4.9
3735,3-4,3.5-3.9,3.6-3.7
3736,4-5,4.0-4.4,4.2-4.3
3737,4-5,4.0-4.4,4.2-4.3
3738,4-5,4.0-4.4,4.2-4.3
3739,4-5,4.5-4.9,4.4-4.5
3740,4-5,4.0-4.4,4.2-4.3
3741,4-5,4.0-4.4,4.4-4.5
3742,4-5,4.0-4.4,4.0-4.1
3743,4-5,4.5-4.9,4.6-4.7
3744,3-4,3.0-3.4,3.2-3.3
3745,4-5,4.0-4.4,4.0-4.1
3746,4-5,4.0-4.4,4.2-4.3
3747,3-4,3.0-3.4,3.2-3.3
3748,4-5,4.5-4.9,4.4-4.5
3749,4-5,4.5-4.9,4.4-4.5
3750,4-5,4.5-5.0,4.8-5.0
3751,4-5,4.0-4.4,4.0-4.1
3752,4-5,4.0-4.4,4.2-4.3
3753,4-5,4.0-4.4,4.2-4.3
3754,3-4,3.0-3.4,3.0-3.1
3755,4-5,4.5-4.9,4.6-4.7
3756,3-4,3.5-3.9,3.6-3.7
3757,4-5,4.0-4.4,4.2-4.3
3758,4-5,4.0-4.4,4.2-4.3
3759,4-5,4.0-4.4,4.4-4.5
3760,4-5,4.5-4.9,4.6-4.7
3761,4-5,4.5-4.9,4.6-4.7
3762,4-5,4.0-4.4,4.0-4.1
3763,4-5,4.0-4.4,4.2-4.3
3764,4-5,4.5-4.9,4.4-4.5
3765,4-5,4.5-4.9,4.6-4.7
3766,4-5,4.0-4.4,4.0-4.1
3767,3-4,3.5-3.9,3.4-3.5
3768,4-5,4.0-4.4,4.2-4.3
3769,4-5,4.0-4.4,4.2-4.3
3770,3-4,3.5-3.9,3.4-3.5
3771,4-5,4.0-4.4,4.2-4.3
3772,4-5,4.5-4.9,4.4-4.5
3773,3-4,3.0-3.4,3.0-3.1
3774,4-5,4.0-4.4,4.0-4.1
3775,4-5,4.0-4.4,4.2-4.3
3776,4-5,4.0-4.4,4.0-4.1
3777,4-5,4.0-4.4,4.4-4.5
3778,4-5,4.5-5.0,4.8-5.0
3779,2-3,2.0-2.4,2.2-2.3
3780,4-5,4.5-4.9,4.4-4.5
3781,4-5,4.0-4.4,4.2-4.3
3782,4-5,4.5-4.9,4.8-4.9
3783,4-5,4.5-5.0,4.8-5.0
3784,4-5,4.5-4.9,4.4-4.5
3785,4-5,4.0-4.4,4.4-4.5
3786,4-5,4.0-4.4,4.2-4.3
3787,4-5,4.5-4.9,4.6-4.7
3788,4-5,4.0-4.4,4.0-4.1
3789,3-4,3.5-3.9,3.6-3.7
3790,4-5,4.0-4.4,4.0-4.1
3791,4-5,4.0-4.4,4.2-4.3
3792,4-5,4.5-4.9,4.4-4.5
3793,4-5,4.0-4.4,4.2-4.3
3794,3-4,3.0-3.4,3.2-3.3
3795,4-5,4.0-4.4,4.0-4.1
3796,4-5,4.0-4.4,4.0-4.1
3797,4-5,4.5-4.9,4.4-4.5
3798,4-5,4.5-4.9,4.6-4.7
3799,4-5,4.0-4.4,4.0-4.1
3800,4-5,4.0-4.4,4.2-4.3
3801,3-4,3.5-3.9,3.6-3.7
3802,4-5,4.5-4.9,4.8-4.9
3803,4-5,4.0-4.4,4.0-4.1
3804,4-5,4.0-4.4,4.0-4.1
3805,4-5,4.0-4.4,4.0-4.1
3806,4-5,4.0-4.4,4.0-4.1
3807,4-5,4.0-4.4,4.0-4.1
3808,4-5,4.0-4.4,4.2-4.3
3809,4-5,4.0-4.4,4.2-4.3
3810,4-5,4.5-4.9,4.4-4.5
3811,4-5,4.5-4.9,4.4-4.5
3812,4-5,4.0-4.4,4.4-4.5
3813,4-5,4.5-5.0,4.8-5.0
3814,4-5,4.0-4.4,4.0-4.1
3815,4-5,4.5-5.0,4.8-5.0
3816,4-5,4.0-4.4,4.2-4.3
3817,4-5,4.0-4.4,4.2-4.3
3818,3-4,3.5-3.9,3.6-3.7
3819,3-4,3.5-3.9,3.6-3.7
3820,4-5,4.0-4.4,4.2-4.3
3821,4-5,4.0-4.4,4.0-4.1
3822,4-5,4.5-4.9,4.4-4.5
3823,3-4,3.0-3.4,3.2-3.3
3824,4-5,4.0-4.4,4.4-4.5
3825,4-5,4.0-4.4,4.4-4.5
3826,4-5,4.0-4.4,4.2-4.3
3827,4-5,4.0-4.4,4.2-4.3
3828,4-5,4.0-4.4,4.0-4.1
3829,4-5,4.5-4.9,4.4-4.5
3830,4-5,4.5-4.9,4.4-4.5
3831,4-5,4.0-4.4,4.2-4.3
3832,1-2,1.0-1.4,1.0-1.1
3833,4-5,4.0-4.4,4.2-4.3
3834,4-5,4.0-4.4,4.0-4.1
3835,4-5,4.0-4.4,4.4-4.5
3836,4-5,4.5-4.9,4.4-4.5
3837,4-5,4.0-4.4,4.0-4.1
3838,3-4,3.5-3.9,3.6-3.7
3839,4-5,4.5-4.9,4.6-4.7
3840,2-3,2.5-2.9,2.8-2.9
3841,3-4,3.5-3.9,3.8-3.9
3842,4-5,4.5-5.0,4.8-5.0
3843,3-4,3.5-3.9,3.8-3.9
3844,4-5,4.5-4.9,4.8-4.9
3845,3-4,3.0-3.4,3.2-3.3
3846,4-5,4.0-4.4,4.2-4.3
3847,4-5,4.0-4.4,4.4-4.5
3848,3-4,3.5-3.9,3.8-3.9
3849,4-5,4.5-5.0,4.8-5.0
3850,2-3,2.5-2.9,2.4-2.5
3851,3-4,3.5-3.9,3.6-3.7
3852,4-5,4.0-4.4,4.2-4.3
3853,3-4,3.5-3.9,3.8-3.9
3854,3-4,3.5-3.9,3.6-3.7
3855,4-5,4.5-4.9,4.6-4.7
3856,4-5,4.0-4.4,4.2-4.3
3857,4-5,4.0-4.4,4.2-4.3
3858,4-5,4.0-4.4,4.2-4.3
3859,4-5,4.0-4.4,4.2-4.3
3860,4-5,4.0-4.4,4.2-4.3
3861,4-5,4.5-4.9,4.4-4.5
3862,4-5,4.5-4.9,4.6-4.7
3863,4-5,4.0-4.4,4.2-4.3
3864,4-5,4.0-4.4,4.2-4.3
3865,4-5,4.0-4.4,4.0-4.1
3866,4-5,4.0-4.4,4.2-4.3
3867,3-4,3.5-3.9,3.6-3.7
3868,4-5,4.0-4.4,4.0-4.1
3869,4-5,4.0-4.4,4.0-4.1
3870,4-5,4.5-4.9,4.6-4.7
3871,4-5,4.0-4.4,4.0-4.1
3872,4-5,4.0-4.4,4.0-4.1
3873,3-4,3.5-3.9,3.8-3.9
3874,4-5,4.0-4.4,4.4-4.5
3875,4-5,4.0-4.4,4.2-4.3
3876,2-3,2.0-2.4,2.2-2.3
3877,4-5,4.5-5.0,4.8-5.0
3878,4-5,4.5-4.9,4.4-4.5
3879,4-5,4.0-4.4,4.0-4.1
3880,3-4,3.0-3.4,3.2-3.3
3881,4-5,4.0-4.4,4.2-4.3
3882,4-5,4.5-4.9,4.4-4.5
3883,4-5,4.0-4.4,4.2-4.3
3884,2-3,2.5-2.9,2.8-2.9
3885,4-5,4.0-4.4,4.0-4.1
3886,4-5,4.5-4.9,4.6-4.7
3887,4-5,4.0-4.4,4.2-4.3
3888,4-5,4.0-4.4,4.2-4.3
3889,3-4,3.5-3.9,3.8-3.9
3890,4-5,4.5-4.9,4.6-4.7
3891,4-5,4.0-4.4,4.4-4.5
3892,4-5,4.5-4.9,4.4-4.5
3893,4-5,4.0-4.4,4.0-4.1
3894,4-5,4.5-4.9,4.4-4.5
3895,4-5,4.5-4.9,4.4-4.5
3896,4-5,4.0-4.4,4.2-4.3
3897,4-5,4.5-4.9,4.4-4.5
3898,4-5,4.0-4.4,4.4-4.5
3899,3-4,3.5-3.9,3.8-3.9
3900,3-4,3.5-3.9,3.8-3.9
3901,3-4,3.5-3.9,3.8-3.9
3902,4-5,4.0-4.4,4.4-4.5
3903,3-4,3.5-3.9,3.6-3.7
3904,4-5,4.0-4.4,4.2-4.3
3905,4-5,4.0-4.4,4.2-4.3
3906,4-5,4.0-4.4,4.4-4.5
3907,4-5,4.5-5.0,4.8-5.0
3908,4-5,4.5-4.9,4.6-4.7
3909,4-5,4.0-4.4,4.4-4.5
3910,4-5,4.0-4.4,4.0-4.1
3911,4-5,4.0-4.4,4.2-4.3
3912,4-5,4.0-4.4,4.4-4.5
3913,4-5,4.0-4.4,4.0-4.1
3914,4-5,4.0-4.4,4.4-4.5
3915,4-5,4.0-4.4,4.2-4.3
3916,4-5,4.5-4.9,4.6-4.7
3917,4-5,4.5-4.9,4.4-4.5
3918,3-4,3.5-3.9,3.6-3.7
3919,3-4,3.5-3.9,3.6-3.7
3920,4-5,4.5-4.9,4.4-4.5
3921,3-4,3.5-3.9,3.6-3.7
3922,4-5,4.0-4.4,4.2-4.3
3923,1-2,1.5-1.9,1.8-1.9
3924,4-5,4.0-4.4,4.2-4.3
3925,3-4,3.5-3.9,3.8-3.9
3926,4-5,4.0-4.4,4.0-4.1
3927,4-5,4.5-4.9,4.4-4.5
3928,4-5,4.5-4.9,4.4-4.5
3929,4-5,4.5-4.9,4.4-4.5
3930,4-5,4.5-4.9,4.4-4.5
3931,4-5,4.0-4.4,4.2-4.3
3932,4-5,4.0-4.4,4.2-4.3
3933,3-4,3.5-3.9,3.8-3.9
3934,3-4,3.5-3.9,3.6-3.7
3935,4-5,4.0-4.4,4.0-4.1
3936,4-5,4.0-4.4,4.0-4.1
3937,4-5,4.5-4.9,4.4-4.5
3938,4-5,4.0-4.4,4.0-4.1
3939,4-5,4.5-4.9,4.4-4.5
3940,4-5,4.5-4.9,4.6-4.7
3941,4-5,4.5-4.9,4.8-4.9
3942,4-5,4.5-4.9,4.4-4.5
3943,4-5,4.0-4.4,4.2-4.3
3944,4-5,4.5-4.9,4.6-4.7
3945,4-5,4.0-4.4,4.2-4.3
3946,4-5,4.0-4.4,4.4-4.5
3947,4-5,4.0-4.4,4.4-4.5
3948,4-5,4.5-4.9,4.4-4.5
3949,4-5,4.5-4.9,4.4-4.5
3950,3-4,3.5-3.9,3.6-3.7
3951,4-5,4.0-4.4,4.4-4.5
3952,4-5,4.0-4.4,4.4-4.5
3953,4-5,4.0-4.4,4.4-4.5
3954,4-5,4.0-4.4,4.4-4.5
3955,3-4,3.0-3.4,3.0-3.1
3956,4-5,4.0-4.4,4.2-4.3
3957,4-5,4.5-4.9,4.6-4.7
3958,4-5,4.0-4.4,4.2-4.3
3959,4-5,4.0-4.4,4.0-4.1
3960,4-5,4.5-4.9,4.6-4.7
3961,4-5,4.0-4.4,4.0-4.1
3962,4-5,4.0-4.4,4.0-4.1
3963,4-5,4.0-4.4,4.4-4.5
3964,4-5,4.0-4.4,4.2-4.3
3965,4-5,4.0-4.4,4.0-4.1
3966,4-5,4.0-4.4,4.2-4.3
3967,3-4,3.0-3.4,3.2-3.3
3968,4-5,4.0-4.4,4.2-4.3
3969,4-5,4.5-4.9,4.4-4.5
3970,4-5,4.0-4.4,4.2-4.3
3971,4-5,4.0-4.4,4.2-4.3
3972,4-5,4.0-4.4,4.2-4.3
3973,4-5,4.0-4.4,4.0-4.1
3974,4-5,4.5-4.9,4.4-4.5
3975,4-5,4.5-4.9,4.4-4.5
3976,3-4,3.5-3.9,3.6-3.7
3977,3-4,3.5-3.9,3.8-3.9
3978,4-5,4.5-4.9,4.6-4.7
3979,4-5,4.0-4.4,4.0-4.1
3980,3-4,3.5-3.9,3.6-3.7
3981,4-5,4.0-4.4,4.2-4.3
3982,4-5,4.0-4.4,4.2-4.3
3983,2-3,2.0-2.4,2.2-2.3
3984,4-5,4.5-4.9,4.4-4.5
3985,4-5,4.5-4.9,4.4-4.5
3986,4-5,4.5-4.9,4.6-4.7
3987,4-5,4.5-4.9,4.6-4.7
3988,4-5,4.0-4.4,4.0-4.1
3989,4-5,4.0-4.4,4.2-4.3
3990,4-5,4.0-4.4,4.2-4.3
3991,4-5,4.5-4.9,4.4-4.5
3992,3-4,3.5-3.9,3.6-3.7
3993,4-5,4.0-4.4,4.4-4.5
3994,4-5,4.0-4.4,4.4-4.5
3995,4-5,4.5-4.9,4.4-4.5
3996,4-5,4.0-4.4,4.2-4.3
3997,4-5,4.5-4.9,4.4-4.5
3998,3-4,3.0-3.4,3.2-3.3
3999,3-4,3.5-3.9,3.8-3.9
4000,4-5,4.0-4.4,4.4-4.5
4001,4-5,4.5-4.9,4.4-4.5
4002,4-5,4.0-4.4,4.4-4.5
4003,4-5,4.0-4.4,4.0-4.1
4004,4-5,4.5-4.9,4.4-4.5
4005,4-5,4.0-4.4,4.4-4.5
4006,4-5,4.5-4.9,4.4-4.5
4007,4-5,4.5-4.9,4.4-4.5
4008,4-5,4.5-4.9,4.6-4.7
4009,4-5,4.5-5.0,4.8-5.0
4010,3-4,3.0-3.4,3.2-3.3
4011,4-5,4.0-4.4,4.0-4.1
4012,4-5,4.5-4.9,4.6-4.7
4013,4-5,4.0-4.4,4.2-4.3
4014,4-5,4.0-4.4,4.2-4.3
4015,4-5,4.5-4.9,4.4-4.5
4016,4-5,4.5-4.9,4.6-4.7
4017,3-4,3.5-3.9,3.8-3.9
4018,3-4,3.5-3.9,3.8-3.9
4019,3-4,3.0-3.4,3.0-3.1
4020,4-5,4.0-4.4,4.4-4.5
4021,4-5,4.0-4.4,4.2-4.3
4022,4-5,4.5-4.9,4.6-4.7
4023,4-5,4.0-4.4,4.0-4.1
4024,3-4,3.0-3.4,3.2-3.3
4025,4-5,4.0-4.4,4.0-4.1
4026,4-5,4.0-4.4,4.0-4.1
4027,4-5,4.5-4.9,4.4-4.5
4028,4-5,4.0-4.4,4.4-4.5
4029,4-5,4.0-4.4,4.0-4.1
4030,4-5,4.5-4.9,4.4-4.5
4031,3-4,3.5-3.9,3.6-3.7
4032,4-5,4.0-4.4,4.2-4.3
4033,4-5,4.0-4.4,4.4-4.5
4034,3-4,3.5-3.9,3.4-3.5
4035,4-5,4.0-4.4,4.0-4.1
4036,4-5,4.0-4.4,4.2-4.3
4037,4-5,4.0-4.4,4.2-4.3
4038,4-5,4.5-4.9,4.4-4.5
4039,4-5,4.5-4.9,4.4-4.5
4040,4-5,4.0-4.4,4.2-4.3
4041,4-5,4.0-4.4,4.4-4.5
4042,3-4,3.5-3.9,3.8-3.9
4043,3-4,3.5-3.9,3.8-3.9
4044,4-5,4.5-4.9,4.4-4.5
4045,4-5,4.5-4.9,4.4-4.5
4046,4-5,4.0-4.4,4.4-4.5
4047,3-4,3.5-3.9,3.6-3.7
4048,3-4,3.5-3.9,3.6-3.7
4049,4-5,4.0-4.4,4.0-4.1
4050,3-4,3.5-3.9,3.8-3.9
4051,3-4,3.5-3.9,3.8-3.9
4052,4-5,4.5-5.0,4.8-5.0
4053,3-4,3.5-3.9,3.4-3.5
4054,4-5,4.0-4.4,4.2-4.3
4055,4-5,4.5-4.9,4.6-4.7
4056,3-4,3.0-3.4,3.2-3.3
4057,4-5,4.0-4.4,4.4-4.5
4058,4-5,4.0-4.4,4.0-4.1
4059,4-5,4.5-4.9,4.4-4.5
4060,4-5,4.0-4.4,4.0-4.1
4061,4-5,4.0-4.4,4.2-4.3
4062,4-5,4.0-4.4,4.2-4.3
4063,4-5,4.5-4.9,4.6-4.7
4064,4-5,4.5-4.9,4.4-4.5
4065,3-4,3.5-3.9,3.6-3.7
4066,3-4,3.5-3.9,3.8-3.9
4067,4-5,4.0-4.4,4.2-4.3
4068,4-5,4.0-4.4,4.2-4.3
4069,4-5,4.5-4.9,4.4-4.5
4070,3-4,3.5-3.9,3.8-3.9
4071,4-5,4.5-4.9,4.6-4.7
4072,4-5,4.0-4.4,4.2-4.3
4073,4-5,4.0-4.4,4.4-4.5
4074,4-5,4.0-4.4,4.2-4.3
4075,4-5,4.0-4.4,4.2-4.3
4076,4-5,4.5-4.9,4.4-4.5
4077,3-4,3.0-3.4,3.0-3.1
4078,4-5,4.0-4.4,4.4-4.5
4079,4-5,4.0-4.4,4.2-4.3
4080,4-5,4.5-4.9,4.4-4.5
4081,4-5,4.5-4.9,4.4-4.5
4082,4-5,4.0-4.4,4.2-4.3
4083,4-5,4.0-4.4,4.2-4.3
4084,3-4,3.5-3.9,3.4-3.5
4085,4-5,4.0-4.4,4.2-4.3
4086,3-4,3.5-3.9,3.6-3.7
4087,3-4,3.5-3.9,3.8-3.9
4088,4-5,4.5-4.9,4.4-4.5
4089,4-5,4.5-4.9,4.4-4.5
4090,4-5,4.5-4.9,4.6-4.7
4091,4-5,4.0-4.4,4.0-4.1
4092,4-5,4.5-4.9,4.4-4.5
4093,4-5,4.0-4.4,4.2-4.3
4094,3-4,3.5-3.9,3.6-3.7
4095,3-4,3.5-3.9,3.6-3.7
4096,4-5,4.5-4.9,4.4-4.5
4097,4-5,4.5-4.9,4.6-4.7
4098,4-5,4.5-4.9,4.4-4.5
4099,4-5,4.0-4.4,4.0-4.1
4100,4-5,4.0-4.4,4.2-4.3
4101,4-5,4.0-4.4,4.4-4.5
4102,4-5,4.5-4.9,4.4-4.5
4103,4-5,4.0-4.4,4.2-4.3
4104,4-5,4.0-4.4,4.4-4.5
4105,3-4,3.5-3.9,3.4-3.5
4106,4-5,4.5-4.9,4.4-4.5
4107,2-3,2.5-2.9,2.6-2.7
4108,4-5,4.0-4.4,4.0-4.1
4109,4-5,4.0-4.4,4.2-4.3
4110,3-4,3.5-3.9,3.6-3.7
4111,4-5,4.0-4.4,4.0-4.1
4112,4-5,4.0-4.4,4.2-4.3
4113,4-5,4.0-4.4,4.0-4.1
4114,4-5,4.5-4.9,4.4-4.5
4115,3-4,3.5-3.9,3.6-3.7
4116,4-5,4.0-4.4,4.0-4.1
4117,4-5,4.5-4.9,4.4-4.5
4118,3-4,3.5-3.9,3.6-3.7
4119,4-5,4.5-4.9,4.4-4.5
4120,4-5,4.5-4.9,4.4-4.5
4121,4-5,4.5-4.9,4.4-4.5
4122,4-5,4.0-4.4,4.4-4.5
4123,4-5,4.5-4.9,4.6-4.7
4124,3-4,3.0-3.4,3.2-3.3
4125,4-5,4.0-4.4,4.2-4.3
4126,4-5,4.0-4.4,4.2-4.3
4127,4-5,4.5-4.9,4.4-4.5
4128,4-5,4.0-4.4,4.0-4.1
4129,4-5,4.0-4.4,4.0-4.1
4130,4-5,4.0-4.4,4.4-4.5
4131,4-5,4.0-4.4,4.4-4.5
4132,4-5,4.0-4.4,4.2-4.3
4133,2-3,2.0-2.4,2.0-2.1
4134,4-5,4.5-4.9,4.4-4.5
4135,1-2,1.5-1.9,1.8-1.9
4136,4-5,4.5-4.9,4.6-4.7
4137,4-5,4.0-4.4,4.2-4.3
4138,3-4,3.5-3.9,3.4-3.5
4139,3-4,3.5-3.9,3.4-3.5
4140,4-5,4.0-4.4,4.4-4.5
4141,4-5,4.5-4.9,4.4-4.5
4142,3-4,3.5-3.9,3.6-3.7
4143,4-5,4.5-4.9,4.4-4.5
4144,4-5,4.0-4.4,4.0-4.1
4145,4-5,4.0-4.4,4.2-4.3
4146,4-5,4.5-4.9,4.4-4.5
4147,4-5,4.0-4.4,4.2-4.3
4148,4-5,4.5-4.9,4.4-4.5
4149,4-5,4.5-4.9,4.4-4.5
4150,3-4,3.0-3.4,3.2-3.3
4151,4-5,4.5-4.9,4.4-4.5
4152,4-5,4.5-4.9,4.6-4.7
4153,4-5,4.0-4.4,4.2-4.3
4154,4-5,4.0-4.4,4.2-4.3
4155,4-5,4.0-4.4,4.2-4.3
4156,4-5,4.0-4.4,4.4-4.5
4157,4-5,4.0-4.4,4.4-4.5
4158,3-4,3.5-3.9,3.6-3.7
4159,4-5,4.5-4.9,4.4-4.5
4160,4-5,4.5-4.9,4.6-4.7
4161,4-5,4.0-4.4,4.0-4.1
4162,3-4,3.0-3.4,3.0-3.1
4163,4-5,4.0-4.4,4.0-4.1
4164,4-5,4.5-4.9,4.6-4.7
4165,4-5,4.0-4.4,4.0-4.1
4166,4-5,4.0-4.4,4.0-4.1
4167,4-5,4.5-4.9,4.4-4.5
4168,3-4,3.5-3.9,3.6-3.7
4169,4-5,4.5-4.9,4.4-4.5
4170,4-5,4.5-4.9,4.4-4.5
4171,4-5,4.0-4.4,4.4-4.5
4172,4-5,4.0-4.4,4.2-4.3
4173,4-5,4.0-4.4,4.2-4.3
4174,4-5,4.5-4.9,4.6-4.7
4175,4-5,4.5-4.9,4.4-4.5
4176,4-5,4.0-4.4,4.2-4.3
4177,4-5,4.5-4.9,4.4-4.5
4178,4-5,4.0-4.4,4.2-4.3
4179,4-5,4.5-4.9,4.4-4.5
4180,4-5,4.5-5.0,4.8-5.0
4181,4-5,4.5-4.9,4.4-4.5
4182,4-5,4.5-4.9,4.6-4.7
4183,4-5,4.0-4.4,4.4-4.5
4184,4-5,4.0-4.4,4.4-4.5
4185,4-5,4.5-4.9,4.4-4.5
4186,3-4,3.0-3.4,3.2-3.3
4187,3-4,3.5-3.9,3.6-3.7
4188,4-5,4.5-4.9,4.4-4.5
4189,4-5,4.5-4.9,4.6-4.7
4190,4-5,4.5-4.9,4.6-4.7
4191,4-5,4.0-4.4,4.0-4.1
4192,4-5,4.0-4.4,4.2-4.3
4193,4-5,4.0-4.4,4.2-4.3
4194,4-5,4.0-4.4,4.0-4.1
4195,1-2,1.5-1.9,1.6-1.7
4196,4-5,4.5-4.9,4.6-4.7
4197,4-5,4.5-4.9,4.6-4.7
4198,4-5,4.0-4.4,4.0-4.1
4199,3-4,3.5-3.9,3.6-3.7
4200,4-5,4.0-4.4,4.2-4.3
4201,3-4,3.5-3.9,3.6-3.7
4202,4-5,4.0-4.4,4.0-4.1
4203,2-3,2.0-2.4,2.2-2.3
4204,3-4,3.5-3.9,3.6-3.7
4205,4-5,4.5-4.9,4.4-4.5
4206,4-5,4.0-4.4,4.0-4.1
4207,4-5,4.0-4.4,4.2-4.3
4208,4-5,4.0-4.4,4.0-4.1
4209,4-5,4.5-4.9,4.6-4.7
4210,4-5,4.0-4.4,4.0-4.1
4211,4-5,4.5-4.9,4.4-4.5
4212,4-5,4.0-4.4,4.2-4.3
4213,4-5,4.5-4.9,4.4-4.5
4214,3-4,3.5-3.9,3.6-3.7
4215,4-5,4.5-4.9,4.4-4.5
4216,4-5,4.5-4.9,4.4-4.5
4217,4-5,4.0-4.4,4.2-4.3
4218,4-5,4.0-4.4,4.4-4.5
4219,4-5,4.5-4.9,4.6-4.7
4220,4-5,4.5-4.9,4.4-4.5
4221,4-5,4.5-4.9,4.6-4.7
4222,4-5,4.5-4.9,4.6-4.7
4223,4-5,4.5-4.9,4.6-4.7
4224,4-5,4.5-4.9,4.4-4.5
4225,4-5,4.0-4.4,4.4-4.5
4226,4-5,4.0-4.4,4.2-4.3
4227,4-5,4.0-4.4,4.4-4.5
4228,4-5,4.0-4.4,4.0-4.1
4229,4-5,4.5-5.0,4.8-5.0
4230,4-5,4.5-4.9,4.4-4.5
4231,4-5,4.0-4.4,4.2-4.3
4232,4-5,4.5-4.9,4.6-4.7
4233,4-5,4.0-4.4,4.2-4.3
4234,4-5,4.0-4.4,4.4-4.5
4235,4-5,4.0-4.4,4.2-4.3
4236,3-4,3.5-3.9,3.6-3.7
4237,4-5,4.0-4.4,4.2-4.3
4238,4-5,4.0-4.4,4.2-4.3
4239,3-4,3.5-3.9,3.8-3.9
4240,4-5,4.0-4.4,4.4-4.5
4241,3-4,3.5-3.9,3.8-3.9
4242,4-5,4.5-4.9,4.4-4.5
4243,4-5,4.5-4.9,4.4-4.5
4244,4-5,4.0-4.4,4.4-4.5
4245,3-4,3.5-3.9,3.8-3.9
4246,4-5,4.0-4.4,4.2-4.3
4247,4-5,4.5-4.9,4.4-4.5
4248,3-4,3.5-3.9,3.6-3.7
4249,4-5,4.0-4.4,4.0-4.1
4250,4-5,4.0-4.4,4.2-4.3
4251,4-5,4.0-4.4,4.2-4.3
4252,3-4,3.5-3.9,3.4-3.5
4253,4-5,4.5-4.9,4.6-4.7
4254,4-5,4.5-4.9,4.4-4.5
4255,4-5,4.0-4.4,4.0-4.1
4256,4-5,4.5-4.9,4.4-4.5
4257,4-5,4.5-4.9,4.4-4.5
4258,4-5,4.0-4.4,4.0-4.1
4259,4-5,4.5-5.0,4.8-5.0
4260,3-4,3.0-3.4,3.2-3.3
4261,4-5,4.0-4.4,4.2-4.3
4262,4-5,4.0-4.4,4.4-4.5
4263,4-5,4.5-4.9,4.4-4.5
4264,3-4,3.5-3.9,3.8-3.9
4265,4-5,4.5-4.9,4.4-4.5
4266,4-5,4.5-4.9,4.6-4.7
4267,4-5,4.5-4.9,4.6-4.7
4268,4-5,4.0-4.4,4.2-4.3
4269,4-5,4.0-4.4,4.4-4.5
4270,4-5,4.0-4.4,4.2-4.3
4271,4-5,4.5-4.9,4.4-4.5
4272,4-5,4.0-4.4,4.2-4.3
4273,3-4,3.0-3.4,3.0-3.1
4274,4-5,4.0-4.4,4.2-4.3
4275,4-5,4.5-4.9,4.4-4.5
4276,3-4,3.5-3.9,3.6-3.7
4277,4-5,4.0-4.4,4.4-4.5
4278,4-5,4.5-4.9,4.6-4.7
4279,3-4,3.5-3.9,3.8-3.9
4280,4-5,4.0-4.4,4.2-4.3
4281,4-5,4.0-4.4,4.2-4.3
4282,3-4,3.5-3.9,3.6-3.7
4283,4-5,4.0-4.4,4.0-4.1
4284,3-4,3.5-3.9,3.6-3.7
4285,4-5,4.5-4.9,4.4-4.5
4286,3-4,3.5-3.9,3.6-3.7
4287,4-5,4.0-4.4,4.2-4.3
4288,3-4,3.0-3.4,3.0-3.1
4289,4-5,4.0-4.4,4.2-4.3
4290,4-5,4.0-4.4,4.4-4.5
4291,4-5,4.5-4.9,4.4-4.5
4292,4-5,4.0-4.4,4.2-4.3
4293,3-4,3.5-3.9,3.6-3.7
4294,4-5,4.0-4.4,4.0-4.1
4295,4-5,4.0-4.4,4.2-4.3
4296,4-5,4.0-4.4,4.0-4.1
4297,4-5,4.0-4.4,4.0-4.1
4298,4-5,4.0-4.4,4.0-4.1
